nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
Collège Privé D'enseignement Général Le Creuset de L'excellence;BJ;;—;Collège;BEN-0395;Privé;2024-2025
Collège Privé d'enseignement Général Les Bâtisseurs;BJ;;—;Collège;BEN-0396;Privé;2024-2025
Collège Privé d'Enseignement Général Saint Bertin;BJ;;—;Collège;BEN-0397;Privé;2024-2025
College Privé Etoile de Sagesse;BJ;;—;Collège;BEN-0398;Privé;2024-2025
Complexe d'Enseignement Technique et Général BETHESDA;BJ;;—;Collège;BEN-0399;Privé;2024-2025
Complexe d'Enseignement Technique et Général de Dassa;BJ;;—;École primaire;BEN-0400;Privé;2024-2025
Complexe d'Enseignement Technique et Général de Zoundja;BJ;;—;École primaire;BEN-0401;Privé;2024-2025
COMPLEXE PRIMAIRE PRIVEE LES FAVEURS;BJ;;—;École primaire;BEN-0402;Privé;2024-2025
Complexe Prive d'Enseignement Général SAGACEm;BJ;;—;Collège;BEN-0403;Privé;2024-2025
Complexe Scolaire Abbé Florent NASCIMENTO;BJ;;—;Collège;BEN-0404;Privé;2024-2025
Complexe Scolaire Académie des Elites;BJ;;—;École primaire;BEN-0405;Privé;2024-2025
Complexe scolaire Africa perspectives;BJ;;—;Collège;BEN-0406;Privé;2024-2025
Complexe scolaire Bilingue le Triomphe;BJ;;—;Collège;BEN-0407;Privé;2024-2025
Complexe Scolaire Bilingue Saint Jean de Tangbo;BJ;;—;École primaire;BEN-0408;Privé;2024-2025
COMPLEXE SCOLAIRE CATHOLIQUE CARDINAL BERNARDIN GANTIN;BJ;;—;Collège;BEN-0409;Privé;2024-2025
COMPLEXE SCOLAIRE CATHOLIQUE LOUGBA;BJ;;—;École primaire;BEN-0410;Privé;2024-2025
Complexe Scolaire Catholique Saint Joseph de Copertino;BJ;;—;Collège;BEN-0411;Privé;2024-2025
COMPLEXE SCOLAIRE CATHOLIQUE SAINT JOSEPH DE GLAZOUE;BJ;;—;École primaire;BEN-0412;Privé;2024-2025
COMPLEXE SCOLAIRE CHRIS INTERNATIONAL;BJ;;—;École primaire;BEN-0413;Privé;2024-2025
Complexe Scolaire Coeur D'or;BJ;;—;Collège;BEN-0414;Privé;2024-2025
Complexe Scolaire ELITES DE HEVIE;BJ;;—;Collège;BEN-0415;Privé;2024-2025
Complexe scolaire la colombe;BJ;;—;Collège;BEN-0416;Privé;2024-2025
Complexe scolaire LA CONFIANCE DIVINE;BJ;;—;École primaire;BEN-0417;Privé;2024-2025
Complexe Scolaire La Fontaine du Savoir Annexe;BJ;;—;École primaire;BEN-0418;Privé;2024-2025
COMPLEXE SCOLAIRE LA FORGE DES ELITES;BJ;;—;Collège;BEN-0419;Privé;2024-2025
Complexe scolaire LA MANNE DES PRINCES;BJ;;—;Collège;BEN-0420;Privé;2024-2025
Complexe Scolaire La Manne des Princes 1;BJ;;—;Collège;BEN-0421;Privé;2024-2025
Complexe Scolaire La Manne des Princes 2;BJ;;—;École primaire;BEN-0422;Privé;2024-2025
COMPLEXE SCOLAIRE LA SAGESSE DE DIEU;BJ;;—;École primaire;BEN-0423;Privé;2024-2025
Complexe scolaire le berceau des merveilles;BJ;;—;Collège;BEN-0424;Privé;2024-2025
Complexe Scolaire le Challenge;BJ;;—;Collège;BEN-0425;Privé;2024-2025
Complexe Scolaire le JUBILE;BJ;;—;Collège;BEN-0426;Privé;2024-2025
Complexe Scolaire Le Paraclet;BJ;;—;Collège;BEN-0427;Privé;2024-2025
Complexe Scolaire le Regard;BJ;;—;Collège;BEN-0428;Privé;2024-2025
Complexe Scolaire Le Soleil B;BJ;;—;École primaire;BEN-0429;Privé;2024-2025
Complexe Scolaire LES CHAMPIONS DE LA CONNAISSANCE;BJ;;—;École primaire;BEN-0430;Privé;2024-2025
Complexe Scolaire les Hirondelles NDA de Savè;BJ;;—;École primaire;BEN-0431;Privé;2024-2025
Complexe scolaire LES MERVEILLES DU CHRIST;BJ;;—;École primaire;BEN-0432;Privé;2024-2025
Complexe scolaire Les Premiers;BJ;;—;Collège;BEN-0433;Privé;2024-2025
COMPLEXE SCOLAIRE LICA;BJ;;—;Collège;BEN-0434;Privé;2024-2025
Complexe scolaire Marie Reine des Anges;BJ;;—;École primaire;BEN-0435;Privé;2024-2025
Complexe Scolaire Martin;BJ;;—;Collège;BEN-0436;Privé;2024-2025
Complexe Scolaire Notre Dame des Victoires;BJ;;—;École primaire;BEN-0437;Privé;2024-2025
COMPLEXE SCOLAIRE PIERRE ANGULAIRE;BJ;;—;Collège;BEN-0438;Privé;2024-2025
Complexe Scolaire Polytechnique et Sportif Sainte Luce des Tori;BJ;;—;Collège;BEN-0439;Privé;2024-2025
Complexe Scolaire Polytechnique La Fontaine du Savoir;BJ;;—;Collège;BEN-0440;Privé;2024-2025
Complexe Scolaire Polytechnique La Fontaine du Savoir Annexe;BJ;;—;Collège;BEN-0441;Privé;2024-2025
Complexe Scolaire Privé l'Éternité;BJ;;—;Collège;BEN-0442;Privé;2024-2025
Complexe Scolaire Privé LES CHAMPIONS DE LA CONNAISSANCE;BJ;;—;École primaire;BEN-0443;Privé;2024-2025
Complexe Scolaire Privé Notre Dame des Anges;BJ;;—;École primaire;BEN-0444;Privé;2024-2025
Complexe Scolaire Privé Orientation;BJ;;—;École primaire;BEN-0445;Privé;2024-2025
Complexe Scolaire Privée Le Paraclet;BJ;;—;École primaire;BEN-0446;Privé;2024-2025
Complexe Scolaire SAGACE;BJ;;—;École primaire;BEN-0447;Privé;2024-2025
Complexe Scolaire Saint Fabien;BJ;;—;Collège;BEN-0448;Privé;2024-2025
COMPLEXE SCOLAIRE SAINT JACQUES WILLIAM;BJ;;—;Collège;BEN-0449;Privé;2024-2025
Complexe Scolaire Saint Joseph de Kaboua;BJ;;—;Collège;BEN-0450;Privé;2024-2025
Complexe Scolaire Saint Michel de Dassa;BJ;;—;Collège;BEN-0451;Privé;2024-2025
Complexe scolaire saint Romaric;BJ;;—;Collège;BEN-0452;Privé;2024-2025
Complexe Scolaire Saint Victor;BJ;;—;École primaire;BEN-0453;Privé;2024-2025
Complexe Scolaire Sainte Anne kowegbo;BJ;;—;Collège;BEN-0454;Privé;2024-2025
Complexe Scolaire Sainte Daniella;BJ;;—;Collège;BEN-0455;Privé;2024-2025
Complexe Scolaire Sainte Félicité Godomey;BJ;;—;Collège;BEN-0456;Privé;2024-2025
Complexe Scolaire Ste Félicité Calavi;BJ;;—;Collège;BEN-0457;Privé;2024-2025
Complexe Scolaire Ste Mireille;BJ;;—;École primaire;BEN-0458;Privé;2024-2025
Complexe Scolaires Bilingue Le TRIOMPHE d'Adjarra Adovié;BJ;;—;École primaire;BEN-0459;Privé;2024-2025
Complexe Scolaires Le TRIOMPHE d'Adjarra Adovié;BJ;;—;Collège;BEN-0460;Privé;2024-2025
CP PENIEL;BJ;;—;École primaire;BEN-0461;Privé;2024-2025
CPEG Catholique St. Georges de Kilibo;BJ;;—;Collège;BEN-0462;Privé;2024-2025
CPEG Ferdinand OYONO;BJ;;—;Collège;BEN-0463;Privé;2024-2025
CPEG KATOJO;BJ;;—;Collège;BEN-0464;Privé;2024-2025
CPEG LA CLÉ DU SUCCÈS;BJ;;—;Collège;BEN-0465;Privé;2024-2025
Cpeg la Marielle;BJ;;—;Collège;BEN-0466;Privé;2024-2025
CPEG Le Creuset de L'excellence;BJ;;—;Collège;BEN-0467;Privé;2024-2025
CPEG le Ferger;BJ;;—;École primaire;BEN-0468;Privé;2024-2025
CPEG MAKANDJOU;BJ;;—;Collège;BEN-0469;Privé;2024-2025
CPEG Mon Avenir Plus;BJ;;—;Collège;BEN-0470;Privé;2024-2025
CPEG Protestant Déo Gratias de Kpoguidi;BJ;;—;Collège;BEN-0471;Privé;2024-2025
CPEG SAINT BERTIN Primaire;BJ;;—;École primaire;BEN-0472;Privé;2024-2025
CPEG SAINT JÉRIEL;BJ;;—;Collège;BEN-0473;Privé;2024-2025
CPEG SAINT VICTOR DE GODOMEY;BJ;;—;Collège;BEN-0474;Privé;2024-2025
CPEGT LA RECADE Annexe;BJ;;—;Collège;BEN-0475;Privé;2024-2025
CPEGT LA RECADE SIEGE Siège;BJ;;—;Collège;BEN-0476;Privé;2024-2025
CPET WELDIOS;BJ;;—;Collège;BEN-0477;Privé;2024-2025
Cs berceau des merveilles;BJ;;—;Collège;BEN-0478;Privé;2024-2025
CS LA GRACE DIVINE;BJ;;—;Collège;BEN-0479;Privé;2024-2025
CS La Philadelphie;BJ;;—;École primaire;BEN-0480;Privé;2024-2025
CS LE JUBILE;BJ;;—;École primaire;BEN-0481;Privé;2024-2025
CSJM Faucon Calavi;BJ;;—;École primaire;BEN-0482;Privé;2024-2025
CSJM le faucon;BJ;;—;Collège;BEN-0483;Privé;2024-2025
CSP La Cité des Sages;BJ;;—;École primaire;BEN-0484;Privé;2024-2025
CSP LA CLÉ DU SUCCÈS;BJ;;—;École primaire;BEN-0485;Privé;2024-2025
CSP MONTAGNE DE SION DE DJEFFA;BJ;;—;École primaire;BEN-0486;Privé;2024-2025
CSP Notre Dame des Anges;BJ;;—;École primaire;BEN-0487;Privé;2024-2025
ECOLE CATHOLIQUE DE SOCLOGBO;BJ;;—;École primaire;BEN-0488;Privé;2024-2025
ÉCOLE CHRÉTIENNE DANIEL;BJ;Littoral;COTONOU;École primaire;BEN-0489;Non précisé;2024-2025
Ecole Matenelle et Primaire Bilingue Saint Louis de SAVE;BJ;;—;École primaire;BEN-0490;Privé;2024-2025
ECOLE PRIMAIRE CATHOLIQUE D’AGBON;BJ;;—;École primaire;BEN-0491;Privé;2024-2025
ECOLE PRIMAIRE CATHOLIQUE BANTE;BJ;;—;École primaire;BEN-0492;Privé;2024-2025
Ecole Primaire Catholique Bon Pasteur de TCHETTI;BJ;;—;École primaire;BEN-0493;Privé;2024-2025
Ecole Primaire Catholique de DASSA;BJ;;—;École primaire;BEN-0494;Privé;2024-2025
ECOLE PRIMAIRE CATHOLIQUE KABOUA;BJ;;—;École primaire;BEN-0495;Privé;2024-2025
ECOLE PRIMAIRE CATHOLIQUE KILIBO;BJ;;—;École primaire;BEN-0496;Privé;2024-2025
Ecole Primaire Catholique de MONKPA;BJ;;—;École primaire;BEN-0497;Privé;2024-2025
Ecole Primaire Catholique Notre Dame de l'Assomption de Savalou;BJ;;—;École primaire;BEN-0498;Privé;2024-2025
Ecole Primaire Catholique Ouoghi;BJ;;—;École primaire;BEN-0499;Privé;2024-2025
Ecole Primaire Catholique PIRA;BJ;;—;École primaire;BEN-0500;Privé;2024-2025
ECOLE PRIMAIRE CATHOLIQUE SAINTE THERESE DE AKLAMPA;BJ;;—;École primaire;BEN-0501;Privé;2024-2025
Ecole Primaire Catholique de SOKPONTA;BJ;;—;École primaire;BEN-0502;Privé;2024-2025
Ecole Primaire Catholique St Michel Agoua;BJ;;—;École primaire;BEN-0503;Privé;2024-2025
École primaire LE GLORIEUX;BJ;;—;École primaire;BEN-0504;Privé;2024-2025
École primaire privée le soleil A;BJ;;—;École primaire;BEN-0505;Privé;2024-2025
ECOLE PRIMAIRE PRIVEE LES BATISSEURS;BJ;;—;École primaire;BEN-0506;Privé;2024-2025
Ecole Privé Etoile de Sagesse;BJ;;—;École primaire;BEN-0507;Privé;2024-2025
EPP L'Arbre de Succès;BJ;;—;École primaire;BEN-0508;Privé;2024-2025
EPP BON PASTEUR DE BOHICON;BJ;;—;École primaire;BEN-0509;Privé;2024-2025
Green Leaf International school;BJ;;—;Collège;BEN-0510;Privé;2024-2025
Green Leaf International School 1;BJ;;—;École primaire;BEN-0511;Privé;2024-2025
Groupe Scolaire Privé Bilingue REGGIO;BJ;;—;Collège;BEN-0512;Privé;2024-2025
GSPB REGGIO;BJ;;—;École primaire;BEN-0513;Privé;2024-2025
GSPB REGGIO Primaire;BJ;;—;École primaire;BEN-0514;Privé;2024-2025
HIMALAYA;BJ;;—;École primaire;BEN-0515;Privé;2024-2025
HIMALAYA MERMOZ;BJ;;—;École primaire;BEN-0516;Privé;2024-2025
INSTITUT DE MULTIMÉDIA APPLIQUÉ - IMA;BJ;Littoral;COTONOU;Centre de formation;BEN-0517;Non précisé;2024-2025
La Confiance Divine;BJ;;—;École primaire;BEN-0518;Privé;2024-2025
LA CONFIANCE DIVINE A;BJ;;—;Collège;BEN-0519;Privé;2024-2025
La confiance Divine Adjarra;BJ;;—;École primaire;BEN-0520;Privé;2024-2025
LA CONFIANCE DIVINE Al Amannan;BJ;;—;Collège;BEN-0521;Privé;2024-2025
LA RECADE;BJ;;—;Collège;BEN-0522;Privé;2024-2025
LAMS;BJ;;—;Collège;BEN-0523;Public;2024-2025
LE SOLEIL / A;BJ;;—;École primaire;BEN-0524;Privé;2024-2025
LE SOLEIL / B;BJ;;—;École primaire;BEN-0525;Privé;2024-2025
LT-ASBA;BJ;;—;Collège;BEN-0526;Public;2024-2025
LT-EFS Akassato;BJ;;—;Collège;BEN-0527;Public;2024-2025
LTPII IFOSE;BJ;;—;Collège;BEN-0528;Privé;2024-2025
Lycée des Jeunes Filles de Ouidah;BJ;;—;Collège;BEN-0529;Public;2024-2025
LYCEE HOUFFON;BJ;Zou;ABOMEY;Collège;BEN-0530;Public;2024-2025
LYCEE MAFRY BANGOURA;BJ;Zou;ABOMEY;Collège;BEN-0531;Public;2024-2025
LYCEE MATHIEU BOUKE;BJ;Borgou;PARAKOU;Collège;BEN-0532;Public;2024-2025
Lycée Technique Coulibaly;BJ;;—;Collège;BEN-0533;Public;2024-2025
Lycée Technique et Professionnel de Kpondehou;BJ;;—;Collège;BEN-0534;Privé;2024-2025
Lycée Technique K;BJ;;—;Collège;BEN-0535;Public;2024-2025
Lycée Technique de Ouidah;BJ;;—;Collège;BEN-0536;Public;2024-2025
Marie Reine des Anges;BJ;;—;École primaire;BEN-0537;Privé;2024-2025
Marie Reine des Anges Garderie;BJ;;—;École primaire;BEN-0538;Privé;2024-2025
Maternelle Triomphe d'Adjarra Adovié;BJ;;—;École primaire;BEN-0539;Privé;2024-2025
MERMOZ HIMALAYA;BJ;;—;Collège;BEN-0540;Privé;2024-2025
Monseigneur Melchior de Marion Brésillac;BJ;;—;Collège;BEN-0541;Privé;2024-2025
REVELATEUR CATHO;BJ;;—;Collège;BEN-0542;Privé;2024-2025
Successgate international school;BJ;;—;Collège;BEN-0543;Privé;2024-2025
Tougloui Delphine;BJ;;—;Collège;BEN-0544;Privé;2024-2025
Zoo la marielle;BJ;;—;École primaire;BEN-0545;Privé;2024-2025
