nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
ECOLE CHRETIENNE COMMUNAUTAIRE;HT;;LEOGANE;École fondamentale;HTI-00481;Privé (PSUGO);2024-2025
ECOLE DES PATRIOTES;HT;;LEOGANE;École fondamentale;HTI-00482;Privé (PSUGO);2024-2025
ECOLE MIXTE COMM.BON BERGER;HT;;LEOGANE;École fondamentale;HTI-00483;Privé (PSUGO);2024-2025
ECOLE MIXTE SION;HT;;LEOGANE;École fondamentale;HTI-00484;Privé (PSUGO);2024-2025
ECOLE UNION DES FRERES;HT;;LEOGANE;École fondamentale;HTI-00485;Privé (PSUGO);2024-2025
EPIPHANIE DE MORIN;HT;;LEOGANE;Non précisé;HTI-00486;Privé (PSUGO);2024-2025
METHODISTE DE MILLIER;HT;;LEOGANE;Non précisé;HTI-00487;Privé (PSUGO);2024-2025
NEW MISSION DE LASSALE;HT;;LEOGANE;Non précisé;HTI-00488;Privé (PSUGO);2024-2025
ST ARMAND DE BIRE;HT;;LEOGANE;Non précisé;HTI-00489;Privé (PSUGO);2024-2025
CENTRE PEDAGOGIQUE DE MONTAGNE NOIREAUGUSTIN Mich;HT;;PETION - VILLE;Centre;HTI-00490;Privé (PSUGO);2024-2025
ECOLE COMMUNALE DE PETION VILLE;HT;;PETION - VILLE;École fondamentale;HTI-00491;Privé (PSUGO);2024-2025
ECOLE MIXTE LE RETOUR D'AUTRE FOIS;HT;;PETION - VILLE;École fondamentale;HTI-00492;Privé (PSUGO);2024-2025
ECOLE SAMARITAIN DE MORCEAU;HT;;PETION - VILLE;École fondamentale;HTI-00493;Privé (PSUGO);2024-2025
INSTITUTION MIXTE LES LAURIERS;HT;;PETION - VILLE;Institution;HTI-00494;Privé (PSUGO);2024-2025
L'ECOLE MIXTE DIEU PAR LA FOI DE BOSSIER LAZARRE;HT;;PETION - VILLE;École fondamentale;HTI-00495;Privé (PSUGO);2024-2025
CENTRE DE FORMATION ACADEMIQUE;HT;;PETION - VILLE;Centre;HTI-00496;Privé (PSUGO);2024-2025
CENTRE EDUCATIF DE LA FRATERITE;HT;;PETION - VILLE;Centre;HTI-00497;Privé (PSUGO);2024-2025
COLLEGE AUTHENTIQUE D'HAITI;HT;;PETION - VILLE;Collège;HTI-00498;Privé (PSUGO);2024-2025
COLLEGE FRERE BARREAU GUITO;HT;;PETION - VILLE;Collège;HTI-00499;Privé (PSUGO);2024-2025
COLLEGE FRERE BRIERE;HT;;PETION - VILLE;Collège;HTI-00500;Privé (PSUGO);2024-2025
COLLEGE MIXTE BAILLARD BUERSON;HT;;PETION - VILLE;Collège;HTI-00501;Privé (PSUGO);2024-2025
COLLEGE MIXTE ETZER VILAIRE;HT;;PETION - VILLE;Collège;HTI-00502;Privé (PSUGO);2024-2025
COLLEGE MIXTE FOYER LUMIERE;HT;;PETION - VILLE;Collège;HTI-00503;Privé (PSUGO);2024-2025
COLLEGE MIXTE ST AUGUSTIN;HT;;PETION - VILLE;Collège;HTI-00504;Privé (PSUGO);2024-2025
ECOLE ADVENTISTE SHILEM DE PUIBLAIN;HT;;PETION - VILLE;École fondamentale;HTI-00505;Privé (PSUGO);2024-2025
ECOLE COMUNAUTAIRE DE BOIS GREFFIN;HT;;PETION - VILLE;École fondamentale;HTI-00506;Privé (PSUGO);2024-2025
ECOLE EVANGELIQUE NOUVEAU CONTRAT;HT;;PETION - VILLE;École fondamentale;HTI-00507;Privé (PSUGO);2024-2025
ECOLE MIXTE DE LA NOUVELLE ALIANCE;HT;;PETION - VILLE;École fondamentale;HTI-00508;Privé (PSUGO);2024-2025
ECOLE MIXTE DORCELY;HT;;PETION - VILLE;École fondamentale;HTI-00509;Privé (PSUGO);2024-2025
ECOLE MIXTE FRERE DON FRED;HT;;PETION - VILLE;École fondamentale;HTI-00510;Privé (PSUGO);2024-2025
ECOLE MIXTE PASTEUR D.PANPHILE;HT;;PETION - VILLE;École fondamentale;HTI-00511;Privé (PSUGO);2024-2025
ECOLE PEDAGOGIQUE DES EDUCATEURS;HT;;PETION - VILLE;École fondamentale;HTI-00512;Privé (PSUGO);2024-2025
GRAND COLLEGE AUGUSTE CONTE;HT;;PETION - VILLE;Collège;HTI-00513;Privé (PSUGO);2024-2025
GRAND COLLEGE HUGO PAUL, FRERE;HT;;PETION - VILLE;Collège;HTI-00514;Privé (PSUGO);2024-2025
INSTITUTION MIXTE BONHEUR;HT;;PETION - VILLE;Institution;HTI-00515;Privé (PSUGO);2024-2025
INSTITUTION MIXTE DU MILLENAIRE;HT;;PETION - VILLE;Institution;HTI-00516;Privé (PSUGO);2024-2025
INSTITUTION MIXTE LA FONTAINE;HT;;PETION - VILLE;Institution;HTI-00517;Privé (PSUGO);2024-2025
INSTITUTION MIXTE LES FRERES DE SALEM;HT;;PETION - VILLE;Institution;HTI-00518;Privé (PSUGO);2024-2025
INSTITUTION MIXTE NZAREEN DE P.V;HT;;PETION - VILLE;Institution;HTI-00519;Privé (PSUGO);2024-2025
Institution Mixte Remalia;HT;;PETION - VILLE;Institution;HTI-00520;Privé (PSUGO);2024-2025
INSTITUTION MIXTE EPHAIÂ•;HT;;PETION - VILLE;Institution;HTI-00521;Privé (PSUGO);2024-2025
ITUTION MIXTE BETHESDA;HT;;POINTE-A-RAQUETTEINST;Non précisé;HTI-00522;Privé (PSUGO);2024-2025
College Roussan camille;HT;;Port - au - Prince;Collège;HTI-00523;Privé (PSUGO);2024-2025
Ecole Fondamtale;HT;;Port - au - Prince;École fondamentale;HTI-00524;Privé (PSUGO);2024-2025
Ecole Mixte le Memorial;HT;;Port - au - Prince;École fondamentale;HTI-00525;Privé (PSUGO);2024-2025
INSTITUTION MIXTE BESNER SANON;HT;;Port - au - Prince;Institution;HTI-00526;Privé (PSUGO);2024-2025
Inst Mixte Compassion de Jesus;HT;;Port - au - Prince;Non précisé;HTI-00527;Privé (PSUGO);2024-2025
Institution Mixte la Reforme;HT;;Port - au - Prince;Institution;HTI-00528;Privé (PSUGO);2024-2025
Institution mixte Emeraude;HT;;Port - au - Prince;Institution;HTI-00529;Privé (PSUGO);2024-2025
College Mixte Frere -Unis;HT;;Port - au - Prince;Collège;HTI-00530;Privé (PSUGO);2024-2025
College Pierre Fermat;HT;;Port - au - Prince;Collège;HTI-00531;Privé (PSUGO);2024-2025
ECOLE MIXTE BRUNO STEEVE;HT;;Port - au - Prince;École fondamentale;HTI-00532;Privé (PSUGO);2024-2025
ECOLE MIXTE HENRI CHRISTOPHE;HT;;Port - au - Prince;École fondamentale;HTI-00533;Privé (PSUGO);2024-2025
Ecole aux enfants de la montagne;HT;;Port - au - Prince;École fondamentale;HTI-00534;Privé (PSUGO);2024-2025
Ecole mixte enfant de Jesus;HT;;Port - au - Prince;École fondamentale;HTI-00535;Privé (PSUGO);2024-2025
Inst. Les genies de fontamara;HT;;Port - au - Prince;Non précisé;HTI-00536;Privé (PSUGO);2024-2025
Inst. Pedagogue Jean Jacques Rene;HT;;Port - au - Prince;Non précisé;HTI-00537;Privé (PSUGO);2024-2025
Institution Classique Zephyr P.F;HT;;Port - au - Prince;Institution;HTI-00538;Privé (PSUGO);2024-2025
Institution Mixte Bel Airien;HT;;Port - au - Prince;Institution;HTI-00539;Privé (PSUGO);2024-2025
Institution Mixte Boyer;HT;;Port - au - Prince;Institution;HTI-00540;Privé (PSUGO);2024-2025
Institution Mixte Nouvelle Orizon;HT;;Port - au - Prince;Institution;HTI-00541;Privé (PSUGO);2024-2025
Jaden lakay;HT;;Port - au - Prince;Non précisé;HTI-00542;Privé (PSUGO);2024-2025
COLL. OMEGA DE TOURS;HT;;Tabarre;Non précisé;HTI-00543;Privé (PSUGO);2024-2025
COLLEGE CHRISTIANISME D'HAITI;HT;;Tabarre;Collège;HTI-00544;Privé (PSUGO);2024-2025
COLLEGE JACQUES NICOLAS LEGER;HT;;Tabarre;Collège;HTI-00545;Privé (PSUGO);2024-2025
COLLEGE MIXTE LE PROGRES;HT;;Tabarre;Collège;HTI-00546;Privé (PSUGO);2024-2025
ECOLE COMMUNAUTAIRE CX DES MISSIONS DAPHNIS JI;HT;;Tabarre;École fondamentale;HTI-00547;Privé (PSUGO);2024-2025
ECOLE FONDAMENTALE L'ABEILLE;HT;;Tabarre;École fondamentale;HTI-00548;Privé (PSUGO);2024-2025
ECOLE LES JOYAUX, ECOLE FONDAMENTALE MME SYLVI;HT;;Tabarre;École fondamentale;HTI-00549;Privé (PSUGO);2024-2025
ECOLE MIXTE COMMUNAUTAIRE DE LA CHARITE KERANORD O;HT;;Tabarre;École fondamentale;HTI-00550;Privé (PSUGO);2024-2025
ECOLE MONDE DES ENFANTS JOYEUX ACADEMIE BERTHEAU F;HT;;Tabarre;École fondamentale;HTI-00551;Privé (PSUGO);2024-2025
ECOLE VISION DES ENFANTS;HT;;Tabarre;École fondamentale;HTI-00552;Privé (PSUGO);2024-2025
INSTITUTION LAROZAR;HT;;Tabarre;Institution;HTI-00553;Privé (PSUGO);2024-2025
INSTITUTION MIXTE LA SAGESSE;HT;;Tabarre;Institution;HTI-00554;Privé (PSUGO);2024-2025
ECOLE STE CROIX DE LA CX DES MISSIONS;HT;;Tabarre;École fondamentale;HTI-00555;Privé (PSUGO);2024-2025
GRAND COLLEGE MIXTE EBEN EZER BUTTE BOYER ALCIUS;HT;;Tabarre;Collège;HTI-00556;Privé (PSUGO);2024-2025
INATITUTION MIXTE GOULIE;HT;;Tabarre;Non précisé;HTI-00557;Privé (PSUGO);2024-2025
INSTITUT FLEURI GARTEN;HT;;Tabarre;Non précisé;HTI-00558;Privé (PSUGO);2024-2025
INSTITUT MIXTE PHARE DE L'AVENIR;HT;;Tabarre;Non précisé;HTI-00559;Privé (PSUGO);2024-2025
INSTITUTION CLAIRE FONTAINE;HT;;Tabarre;Institution;HTI-00560;Privé (PSUGO);2024-2025
INSTITUTION EVANGELIQUE BONNE SEMENCEFLEURI;HT;;Tabarre;Institution;HTI-00561;Privé (PSUGO);2024-2025
INSTITUTION MIXTE D'ENSEIGNEMENT CLASSIQUE GARR;HT;;Tabarre;Institution;HTI-00562;Privé (PSUGO);2024-2025
INSTITUTION MIXTE NOUVELLE JERUSALEM CHARLE;HT;;Tabarre;Institution;HTI-00563;Privé (PSUGO);2024-2025
Institution Mixte Maison d'Espoir;HT;;Tabarre;Institution;HTI-00564;Privé (PSUGO);2024-2025
LA CARAVELLE DES PETITS;HT;;Tabarre;Non précisé;HTI-00565;Privé (PSUGO);2024-2025
Ecole Chretienne de Dallemand;HT;;Thomazeau;École fondamentale;HTI-00566;Privé (PSUGO);2024-2025
Ecole Communautaire de Mahotiere;HT;;Thomazeau;École fondamentale;HTI-00567;Privé (PSUGO);2024-2025
